x_center,y_center,z_center,i,j,k,Density,Cut,Mo,As,Recu,Dure,Cate,Cate_3,Cate_2,Cate_1,Cate_0,Cate_9999
3290,3490,2804,19,10,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2822,19,10,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2840,19,10,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2858,19,10,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2876,19,10,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2894,19,10,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2912,19,10,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2930,19,10,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2948,19,10,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2966,19,10,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,2984,19,10,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3490,3002,19,10,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,1832,19,11,0,2.59,0,0,0,88.89,14.78,1,0,0,100,0,0
3290,3510,1850,19,11,1,2.59,0.92,0,0.04,88.89,14.78,1,0,0,100,0,0
3290,3510,1868,19,11,2,2.59,0.96,0,0.06,88.89,14.78,1,0,0,100,0,0
3290,3510,1886,19,11,3,2.59,0.79,0,0.04,88.89,14.78,1,0,0,100,0,0
3290,3510,1904,19,11,4,2.59,1.06,0.01,0.04,86.72,14.84,1,0,0,100,0,0
3290,3510,1922,19,11,5,2.59,0.97,0.01,0.03,88.89,14.78,1,0,0,100,0,0
3290,3510,1940,19,11,6,2.59,0.93,0.01,0.04,89.6,15.62,1,0,0,100,0,0
3290,3510,1958,19,11,7,2.59,1.03,0.01,0.06,89.6,15.62,1,0,0,100,0,0
3290,3510,1976,19,11,8,2.59,1.13,0.02,0.06,89.6,15.62,1,0,0,100,0,0
3290,3510,1994,19,11,9,2.59,1.15,0.01,0.06,88.89,14.78,1,0,0,100,0,0
3290,3510,2012,19,11,10,2.59,1.55,0.01,0.16,88.89,14.78,1,0,0,100,0,0
3290,3510,2030,19,11,11,2.59,1,0.01,0.39,88.89,14.78,1,0,0,100,0,0
3290,3510,2048,19,11,12,2.59,0.5,0.01,0.2,86.72,14.84,1,0,0,100,0,0
3290,3510,2066,19,11,13,2.59,0.66,0.01,0.29,86.72,14.84,1,0,0,100,0,0
3290,3510,2084,19,11,14,2.54,0.66,0.01,0.04,86.72,14.84,1,0,0,100,0,0
3290,3510,2102,19,11,15,2.54,0.7,0.03,0.11,86.72,14.84,1,0,0,100,0,0
3290,3510,2120,19,11,16,2.54,0.57,0.03,0.06,86.72,14.84,1,0,0,100,0,0
3290,3510,2138,19,11,17,2.54,0.58,0.02,0.04,86.72,14.84,1,0,0,100,0,0
3290,3510,2156,19,11,18,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3510,2174,19,11,19,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3510,2192,19,11,20,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3510,2210,19,11,21,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3510,2228,19,11,22,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3510,2246,19,11,23,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3510,2264,19,11,24,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2282,19,11,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2300,19,11,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2318,19,11,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2336,19,11,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2354,19,11,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2372,19,11,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2390,19,11,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2408,19,11,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2426,19,11,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2444,19,11,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2462,19,11,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2480,19,11,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2498,19,11,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2516,19,11,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2534,19,11,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2552,19,11,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2570,19,11,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2588,19,11,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2606,19,11,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2624,19,11,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2642,19,11,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2660,19,11,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2678,19,11,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2696,19,11,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2714,19,11,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2732,19,11,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2750,19,11,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2768,19,11,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2786,19,11,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2804,19,11,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2822,19,11,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2840,19,11,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2858,19,11,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2876,19,11,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2894,19,11,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2912,19,11,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2930,19,11,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2948,19,11,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2966,19,11,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,2984,19,11,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3510,3002,19,11,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,1832,19,12,0,2.59,0,0,0,88.89,14.78,2,0,100,0,0,0
3290,3530,1850,19,12,1,2.59,1.05,0,0.04,88.89,14.78,2,0,100,0,0,0
3290,3530,1868,19,12,2,2.59,1.32,0,0.06,88.89,14.78,1,0,0,100,0,0
3290,3530,1886,19,12,3,2.59,1.01,0,0.04,88.89,14.78,1,0,0,100,0,0
3290,3530,1904,19,12,4,2.59,0.97,0.01,0.04,88.89,14.78,1,0,0,100,0,0
3290,3530,1922,19,12,5,2.59,1.13,0.01,0.03,88.89,14.78,1,0,0,100,0,0
3290,3530,1940,19,12,6,2.59,0.9,0.01,0.04,88.89,14.78,1,0,0,100,0,0
3290,3530,1958,19,12,7,2.59,1.01,0.02,0.06,88.89,14.78,1,0,0,100,0,0
3290,3530,1976,19,12,8,2.54,0.95,0.01,0.04,88.89,14.78,1,0,0,100,0,0
3290,3530,1994,19,12,9,2.59,0.67,0.01,0.06,86.72,14.84,1,0,0,100,0,0
3290,3530,2012,19,12,10,2.59,0.63,0.01,0.13,86.72,14.84,1,0,0,100,0,0
3290,3530,2030,19,12,11,2.54,0.65,0.01,0.39,86.72,14.84,1,0,0,100,0,0
3290,3530,2048,19,12,12,2.54,1.02,0.01,0.24,88.89,14.78,1,0,0,100,0,0
3290,3530,2066,19,12,13,2.54,0.68,0.01,0.32,86.72,14.84,1,0,0,100,0,0
3290,3530,2084,19,12,14,2.54,0.75,0.05,0.14,86.72,14.84,2,0,100,0,0,0
3290,3530,2102,19,12,15,2.54,0.76,0.04,0.17,86.72,14.84,1,0,0,100,0,0
3290,3530,2120,19,12,16,2.54,0.56,0.05,0.07,86.72,14.84,1,0,0,100,0,0
3290,3530,2138,19,12,17,2.54,0.56,0.02,0.04,86.72,14.84,1,0,0,100,0,0
3290,3530,2156,19,12,18,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3530,2174,19,12,19,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3530,2192,19,12,20,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3530,2210,19,12,21,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3530,2228,19,12,22,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3530,2246,19,12,23,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3530,2264,19,12,24,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2282,19,12,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2300,19,12,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2318,19,12,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2336,19,12,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2354,19,12,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2372,19,12,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2390,19,12,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2408,19,12,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2426,19,12,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2444,19,12,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2462,19,12,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2480,19,12,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2498,19,12,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2516,19,12,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2534,19,12,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2552,19,12,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2570,19,12,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2588,19,12,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2606,19,12,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2624,19,12,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2642,19,12,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2660,19,12,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2678,19,12,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2696,19,12,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2714,19,12,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2732,19,12,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2750,19,12,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2768,19,12,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2786,19,12,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2804,19,12,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2822,19,12,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2840,19,12,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2858,19,12,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2876,19,12,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2894,19,12,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2912,19,12,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2930,19,12,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2948,19,12,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2966,19,12,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,2984,19,12,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3530,3002,19,12,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,1832,19,13,0,2.59,0,0,0,86.72,14.84,2,0,100,0,0,0
3290,3550,1850,19,13,1,2.59,0.55,0.01,0.04,86.72,14.84,2,0,100,0,0,0
3290,3550,1868,19,13,2,2.59,0.57,0.01,0.06,86.72,14.84,2,0,100,0,0,0
3290,3550,1886,19,13,3,2.59,0.47,0.01,0.04,86.72,14.84,1,0,0,100,0,0
3290,3550,1904,19,13,4,2.59,0.4,0.01,0.04,86.72,14.84,2,0,100,0,0,0
3290,3550,1922,19,13,5,2.59,0.41,0.01,0.03,86.72,14.84,2,0,100,0,0,0
3290,3550,1940,19,13,6,2.59,0.48,0.01,0.04,86.72,14.84,2,0,100,0,0,0
3290,3550,1958,19,13,7,2.59,0.57,0.01,0.07,86.72,14.84,2,0,100,0,0,0
3290,3550,1976,19,13,8,2.59,0.77,0.01,0.07,88.89,14.78,2,0,100,0,0,0
3290,3550,1994,19,13,9,2.59,0.79,0.01,0.07,88.89,14.78,2,0,100,0,0,0
3290,3550,2012,19,13,10,2.59,0.83,0.01,0.14,88.89,14.78,2,0,100,0,0,0
3290,3550,2030,19,13,11,2.59,0.84,0.01,0.36,88.89,14.78,2,0,100,0,0,0
3290,3550,2048,19,13,12,2.65,0.8,0.01,0.27,86.72,14.84,2,0,100,0,0,0
3290,3550,2066,19,13,13,2.65,0.82,0.06,0.36,87.03,13.99,2,0,100,0,0,0
3290,3550,2084,19,13,14,2.65,0.79,0.05,0.46,87.03,13.99,2,0,100,0,0,0
3290,3550,2102,19,13,15,2.65,0.76,0.05,0.47,87.03,13.99,2,0,100,0,0,0
3290,3550,2120,19,13,16,2.65,0.54,0.05,0.09,86.72,14.84,1,0,0,100,0,0
3290,3550,2138,19,13,17,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2156,19,13,18,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2174,19,13,19,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2192,19,13,20,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2210,19,13,21,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2228,19,13,22,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2246,19,13,23,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3550,2264,19,13,24,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2282,19,13,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2300,19,13,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2318,19,13,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2336,19,13,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2354,19,13,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2372,19,13,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2390,19,13,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2408,19,13,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2426,19,13,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2444,19,13,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2462,19,13,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2480,19,13,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2498,19,13,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2516,19,13,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2534,19,13,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2552,19,13,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2570,19,13,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2588,19,13,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2606,19,13,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2624,19,13,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2642,19,13,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2660,19,13,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2678,19,13,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2696,19,13,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2714,19,13,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2732,19,13,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2750,19,13,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2768,19,13,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2786,19,13,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2804,19,13,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2822,19,13,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2840,19,13,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2858,19,13,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2876,19,13,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2894,19,13,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2912,19,13,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2930,19,13,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2948,19,13,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2966,19,13,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,2984,19,13,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3550,3002,19,13,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,1832,19,14,0,2.59,0,0,0,86.72,14.84,2,0,100,0,0,0
3290,3570,1850,19,14,1,2.59,0.54,0.01,0.04,86.72,14.84,2,0,100,0,0,0
3290,3570,1868,19,14,2,2.59,0.49,0.01,0.06,86.72,14.84,2,0,100,0,0,0
3290,3570,1886,19,14,3,2.59,0.47,0.02,0.04,86.72,14.84,2,0,100,0,0,0
3290,3570,1904,19,14,4,2.59,0.47,0.01,0.03,86.72,14.84,2,0,100,0,0,0
3290,3570,1922,19,14,5,2.59,0.48,0.02,0.03,86.72,14.84,2,0,100,0,0,0
3290,3570,1940,19,14,6,2.59,0.6,0.01,0.07,86.72,14.84,2,0,100,0,0,0
3290,3570,1958,19,14,7,2.59,0.68,0.01,0.11,86.72,14.84,2,0,100,0,0,0
3290,3570,1976,19,14,8,2.59,0.8,0.01,0.21,89.63,13.49,2,0,100,0,0,0
3290,3570,1994,19,14,9,2.65,0.76,0.01,0.21,89.63,13.49,2,0,100,0,0,0
3290,3570,2012,19,14,10,2.65,0.7,0.01,0.26,89.63,13.49,2,0,100,0,0,0
3290,3570,2030,19,14,11,2.65,0.6,0.02,0.36,89.63,13.49,2,0,100,0,0,0
3290,3570,2048,19,14,12,2.65,0.89,0.03,0.34,87.03,13.99,2,0,100,0,0,0
3290,3570,2066,19,14,13,2.65,0.89,0.11,0.46,87.03,13.99,2,0,100,0,0,0
3290,3570,2084,19,14,14,2.65,0.74,0.04,0.43,87.42,13.52,2,0,100,0,0,0
3290,3570,2102,19,14,15,2.65,0.71,0.03,0.62,87.03,13.99,2,0,100,0,0,0
3290,3570,2120,19,14,16,2.65,0.57,0.03,0.2,87.42,13.52,2,0,100,0,0,0
3290,3570,2138,19,14,17,2.6,0,0,0,87.42,13.52,9999,0,0,0,0,100
3290,3570,2156,19,14,18,2.6,0,0,0,87.03,13.99,9999,0,0,0,0,100
3290,3570,2174,19,14,19,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3570,2192,19,14,20,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3570,2210,19,14,21,2.6,0,0,0,86.72,14.84,9999,0,0,0,0,100
3290,3570,2228,19,14,22,2.6,0,0,0,84.08,14.5,9999,0,0,0,0,100
3290,3570,2246,19,14,23,2.6,0,0,0,84.08,14.5,9999,0,0,0,0,100
3290,3570,2264,19,14,24,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2282,19,14,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2300,19,14,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2318,19,14,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2336,19,14,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2354,19,14,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2372,19,14,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2390,19,14,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2408,19,14,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2426,19,14,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2444,19,14,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2462,19,14,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2480,19,14,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2498,19,14,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2516,19,14,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2534,19,14,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2552,19,14,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2570,19,14,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2588,19,14,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2606,19,14,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2624,19,14,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2642,19,14,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2660,19,14,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2678,19,14,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2696,19,14,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2714,19,14,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2732,19,14,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2750,19,14,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2768,19,14,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2786,19,14,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2804,19,14,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2822,19,14,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2840,19,14,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2858,19,14,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2876,19,14,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2894,19,14,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2912,19,14,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2930,19,14,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2948,19,14,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2966,19,14,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,2984,19,14,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3570,3002,19,14,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3290,3590,1832,19,15,0,2.59,0,0,0,87.18,15.23,2,0,100,0,0,0
3290,3590,1850,19,15,1,2.59,0.62,0.02,0.09,87.18,15.23,2,0,100,0,0,0
3290,3590,1868,19,15,2,2.59,0.59,0.02,0.1,86.71,14.5,2,0,100,0,0,0
3290,3590,1886,19,15,3,2.59,0.51,0.01,0.07,86.71,14.5,2,0,100,0,0,0
3290,3590,1904,19,15,4,2.59,0.41,0.01,0.03,86.71,14.5,2,0,100,0,0,0
3290,3590,1922,19,15,5,2.59,0.51,0.01,0.07,86.71,14.5,2,0,100,0,0,0
3290,3590,1940,19,15,6,2.65,0.51,0.02,0.13,86.71,14.5,2,0,100,0,0,0
3290,3590,1958,19,15,7,2.65,0.58,0.04,0.17,86.71,14.5,2,0,100,0,0,0
3290,3590,1976,19,15,8,2.65,0.58,0.02,0.32,89.63,13.49,3,100,0,0,0,0
3290,3590,1994,19,15,9,2.65,0.59,0.03,0.33,89.63,13.49,3,100,0,0,0,0
3290,3590,2012,19,15,10,2.65,0.78,0.03,0.33,89.63,13.49,3,100,0,0,0,0
3290,3590,2030,19,15,11,2.65,0.63,0.03,0.37,89.38,13.27,3,100,0,0,0,0
3290,3590,2048,19,15,12,2.65,0.87,0.03,0.37,89.38,13.27,3,100,0,0,0,0
3290,3590,2066,19,15,13,2.65,0.88,0.07,0.4,89.38,13.27,3,100,0,0,0,0
3290,3590,2084,19,15,14,2.65,0.72,0.03,0.29,89.38,13.27,2,0,100,0,0,0
3290,3590,2102,19,15,15,2.65,0.78,0.02,0.53,89.38,13.27,2,0,100,0,0,0
3290,3590,2120,19,15,16,2.65,0.65,0.04,0.29,89.38,13.27,2,0,100,0,0,0
3290,3590,2138,19,15,17,2.6,0,0,0,89.38,13.27,9999,0,0,0,0,100
3290,3590,2156,19,15,18,2.6,0,0,0,89.38,13.27,9999,0,0,0,0,100
3290,3590,2174,19,15,19,2.6,0,0,0,89.38,13.27,9999,0,0,0,0,100
3290,3590,2192,19,15,20,2.6,0,0,0,84.08,14.5,9999,0,0,0,0,100
3290,3590,2210,19,15,21,2.6,0,0,0,84.08,14.5,9999,0,0,0,0,100
